date,Strain Score,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Score,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Respiratory Rate,Time Asleep Percent,Time Awake Percent
2021-03-10,6.636976378649763,67.0,73.30922,157.0,52.0,2091.8295515654877,76.0,1.0849994444444446,17.95259097937455,3.2199711111111116,53.278206379892644,,,1.738722222222222,28.769202640732804,8.983333333333333,69.0,2.5,0.45079138888888887,6.486655555555555,6.043692777777778,70.0,5.0,12.0,1.8499517813494029,26.820383333333332,0.0,17.167969,93.05885768106722,6.94114231893278
2021-03-11,14.181362087181816,71.0,66.54423,169.0,47.0,2956.6918805270075,73.0,2.1111725,23.248841851323636,5.009493888888889,55.16599480996934,,,1.960097777777778,21.585163338707027,11.633333333333333,98.0,1.9666666666666668,0.48421194444444443,9.553209722222222,9.080764166666667,70.0,6.0,13.0,1.3607991845672578,28.807016666666666,0.0,17.226562,94.93765652083582,5.062343479164175
2021-03-12,10.333198098666303,73.0,98.90021999999999,165.0,50.0,2236.1259971020554,94.0,0.7507802777777779,10.499535858973227,5.039966666666667,70.48308581217066,,,1.3598575,19.017378328856115,10.75,84.0,3.2333333333333334,0.3502591666666667,7.492283888888889,7.150604444444444,71.0,3.0,7.0,0.9342945494071642,15.877516666666667,0.0,17.197266,95.33041547178883,4.669584528211177
2021-03-14,7.003908038475089,68.0,89.12911,134.0,49.0,2163.296001135277,94.0,1.6515630555555556,20.482152418614767,4.4846361111111115,55.61701084364788,,,1.927226111111111,23.90083673773735,12.766666666666667,94.0,4.083333333333333,0.6261872222222222,8.679759999999998,8.063425277777776,63.0,3.0,19.0,2.1890006175285954,37.21843333333334,0.0,17.285156,92.79384181720161,7.206158182798396
2021-03-15,11.428208593236741,73.0,88.23377,161.0,52.0,2349.2261255676385,90.0,1.2507691666666667,19.60606465021104,4.03598,63.26481889367442,,,1.0927522222222223,17.129116456114538,12.566666666666666,77.0,5.066666666666666,1.1352638888888889,7.5059025,6.379501388888889,77.0,3.0,7.0,0.9325993776231438,17.415583333333334,0.0,17.197266,84.89288957239923,15.107110427600773
2021-03-16,11.421587478839523,82.0,65.73404,159.0,59.0,2181.1269027097273,33.0,0.5922280555555556,19.075094291950567,1.7301652777777778,55.726954345839864,,,0.7823255555555555,25.19795136220957,7.716666666666667,34.0,4.45,0.16657416666666666,3.2676272222222225,3.104718888888889,65.0,2.0,5.0,1.530162304315619,9.901433333333333,0.0,17.34375,94.90800231474896,5.091997685251033
2021-03-17,13.015132706963907,77.0,48.60825,185.0,67.0,2578.583872341061,22.0,2.2363080555555555,24.317547359085655,5.345841666666667,58.1305234671908,,,1.6141233333333334,17.551929173723547,13.116666666666667,85.0,1.4833333333333334,2.4523444444444444,11.635231944444445,9.196273055555556,41.0,6.0,14.0,1.2032420210311905,34.25436666666667,0.0,17.753906,78.94733478505545,21.052665214944557
2021-03-18,4.520491748821099,68.0,88.41796000000001,120.0,50.0,2102.5698718331737,82.0,1.5769638888888886,20.789590406540793,4.831683055555556,63.69753448824914,,,1.176706388888889,15.51287510521007,13.566666666666666,83.0,4.083333333333333,1.901556388888889,9.476305833333333,7.585353333333333,61.0,5.0,18.0,1.8994743644389556,35.18363333333333,0.0,17.34375,79.95599784791177,20.044002152088222
2021-03-19,4.044774808729482,65.0,80.44658,119.0,48.0,2028.836135426625,65.0,1.3101236111111112,20.670758032906267,3.209004166666667,50.630755825779126,,,1.818925277777778,28.6984861413146,12.333333333333334,72.0,5.1,0.8510475000000001,7.179861944444444,6.338053055555556,64.0,2.0,18.0,2.507011992609112,41.72048333333333,0.0,17.109375,88.16197529269037,11.838024707309623
2021-03-20,4.412542764286796,61.0,59.684056999999996,142.0,52.0,2149.9595277396033,45.0,2.351801111111111,24.54919101469785,4.430633333333334,46.24900613500419,,,2.7975191666666666,29.20180285029796,15.566666666666666,100.0,5.25,0.7489011111111111,10.316911111111109,9.57995361111111,54.0,3.0,15.0,1.4539235473149803,36.28911666666667,1.8425,17.167969,92.74942739295314,7.250572607046866
2021-03-21,7.603590403070543,71.0,58.27604,145.0,46.0,2305.422255915392,39.0,1.12591,22.179556372319546,2.4395075,48.056411362316986,,,1.510923888888889,29.764032265363465,12.05,64.0,6.633333333333333,0.3499925,5.420411111111111,5.076341388888889,51.0,4.0,4.0,0.7379514058999215,7.418033333333333,0.0,16.933594,93.55011123225103,6.449888767748964
2021-03-22,4.943909918630833,69.0,61.86523,140.0,50.0,1696.586419245937,35.0,0.1499961111111111,8.101121419305263,1.1269766666666667,60.866743449285885,1.0,3.1774530555555556,0.5745747222222222,31.032135131408843,10.683333333333334,20.0,8.666666666666666,0.17539666666666667,2.0246094444444447,1.8515475,50.0,1.0,4.0,1.9756896872016745,10.44615,0.0,17.109375,91.34674405190407,8.653255948095923
2021-03-23,9.384626890391942,68.0,63.253130000000006,154.0,49.0,2444.4955858628105,55.0,1.4598533333333334,21.099006556885943,3.329060555555556,48.11433373896261,,,2.130148055555556,30.786659704151447,12.15,87.0,4.433333333333334,0.8007816666666667,7.711248333333333,6.919061944444445,29.0,6.0,12.0,1.5561682727980273,27.300966666666667,1.474,16.992188,89.62697035061555,10.37302964938445
2021-03-24,4.801384536000364,65.0,62.150255,124.0,48.0,2129.4048010277247,55.0,1.3847269444444443,20.407512690072714,3.014614166666667,44.42809256275811,,,2.3860372222222224,35.16439474716918,13.15,77.0,6.083333333333333,0.3007944444444444,7.0775894444444445,6.785378333333333,50.0,6.0,6.0,0.8477462626360309,12.432816666666668,0.0,17.226562,95.7551917815533,4.244808218446707
2021-03-25,4.062987567504098,63.0,112.61683000000001,118.0,51.0,2014.8087860749283,88.0,0.8761802777777777,15.385719638028059,3.4172819444444444,60.00744738818759,,,1.4013008333333334,24.606832973784346,13.816666666666666,62.0,7.15,0.9761794444444445,6.663695833333334,5.694763055555556,54.0,5.0,12.0,1.8008024826063114,24.8177,0.0,16.875,85.36669377011651,14.633306229883475
2021-03-26,0.25438432163852503,61.0,61.125048,98.0,51.0,1183.5726269344527,43.0,0.8430266666666667,18.024389170528384,2.2905766666666665,48.97383071899466,,,1.5435408333333336,33.00178011047696,12.133333333333333,49.0,7.266666666666667,0.19972833333333334,4.8711327777777775,4.677144166666666,64.0,1.0,6.0,1.231746346018762,11.872083333333334,0.0,17.285156,95.9045816077141,4.095418392285903
2021-03-27,7.947092966404138,66.0,57.40523,153.0,47.0,3166.3904718869503,52.0,3.2205074999999996,27.074154890903234,4.202822777777778,35.33228066215394,,,4.471805555555556,37.59356444694282,15.7,100.0,2.75,1.01682,12.89667222222222,11.895135833333335,34.0,9.0,15.0,1.163090737016138,31.2103,0.0,16.96289,92.12497306275638,7.875026937243629
2021-03-28,,,46.387985,,49.0,,19.0,0.2002627777777778,9.137527683966406,1.6106558333333332,73.49050297682645,,,0.38073305555555553,17.371969339207137,16.55,27.0,14.116666666666667,0.2446422222222222,2.4336975,2.1916516666666666,20.0,1.0,6.0,2.4653844612980866,10.8787,3.668966666666667,17.402344,89.95842729245628,10.04157270754372
2021-03-29,5.638493395580439,63.0,,131.0,,3339.368772780234,,,,,,1.0,11.066027499999999,,,,,,,,,,,,,,,,,
2021-03-30,12.518332478642241,70.0,92.568286,176.0,46.0,2384.3340609315246,92.0,1.5678775000000003,20.276666934897502,3.954715,51.144581689222,,,2.209829722222222,28.57875137588049,13.566666666666666,100.0,5.333333333333333,0.44276916666666666,8.166531944444445,7.7324222222222225,40.0,6.0,12.0,1.4694119954019649,26.3397,0.0,17.109375,94.58399020152059,5.416009798479403
2021-03-31,14.111752357182496,70.0,47.523253000000004,188.0,48.0,2599.5482231417304,37.0,1.4689413888888891,20.264068779186754,3.852030833333333,53.13882387455764,,,1.9280230555555555,26.597107346255612,11.566666666666666,87.0,3.8333333333333335,0.4836797222222222,7.723798333333333,7.248995277777778,47.0,4.0,11.0,1.424169757582571,23.808283333333335,0.0,16.611328,93.74498834850525,6.255011651494757
2021-04-01,5.276568273675278,67.0,73.14918,133.0,51.0,2027.1273844556645,60.0,1.2098636111111112,20.77122485258684,3.4552488888888893,59.32053078846653,,,1.1595975,19.908244358946625,10.033333333333333,64.0,3.4833333333333334,0.667363888888889,6.4839850000000006,5.82471,52.0,1.0,13.0,2.00493986337106,30.281033333333333,0.0,17.021484,89.7203281984964,10.279671801503595
2021-04-02,5.446797489743571,66.0,83.1104,157.0,49.0,2101.057880467256,77.0,1.310126388888889,16.325717315560556,5.478464444444445,68.26811718463513,,,1.2363330555555556,15.406165499804326,11.566666666666666,85.0,3.0833333333333335,0.4588122222222222,8.473881666666665,8.024923888888889,66.0,3.0,10.0,1.1800967246612089,19.834866666666667,0.0,17.226562,94.59186122466353,5.408138775336469
2021-04-03,18.291508731915037,83.0,78.99687,181.0,52.0,3551.1857391999283,63.0,1.6101191666666668,22.034421864466022,3.7028452777777776,50.673302099938624,,,1.9943258333333336,27.292276035595346,11.233333333333333,84.0,3.45,0.4256566666666667,7.723797222222221,7.307290277777778,80.0,4.0,12.0,1.5536399590443244,25.31433333333333,0.0,17.753906,94.49554394043179,5.504456059568206
2021-04-04,10.086040505548716,72.0,82.54962400000001,154.0,55.0,2353.9476558765537,63.0,1.9440666666666668,23.41176975121365,4.5972124999999995,55.36275190189017,,,1.7625213888888889,21.225478346896175,12.066666666666666,85.0,3.05,0.725915,9.019686944444443,8.303800555555556,83.0,7.0,14.0,1.5521603007101163,33.77373333333333,0.0,17.929688,91.96082096347565,8.039179036524345
2021-04-05,11.254887672694192,74.0,84.96453,167.0,50.0,1829.2958713626315,61.0,0.8176252777777777,18.451723257281422,1.9699936111111112,44.457746010042264,,,1.6435405555555556,37.090530732676314,8.283333333333333,50.0,2.9833333333333334,0.8676263888888889,5.2922361111111105,4.431159444444445,86.0,4.0,6.0,1.133736264601447,12.897466666666666,0.0,17.753906,83.62593967412556,16.374060325874446
2021-04-06,12.820623905032583,68.0,99.957466,171.0,49.0,2695.322069565607,85.0,0.742495,11.690688795704865,4.064857777777777,64.00176065670536,1.0,1.049691388888889,1.5438127777777777,24.307550547589777,9.016666666666667,62.0,2.1,0.5502544444444445,6.893874444444445,6.351165555555555,59.0,5.0,12.0,1.740675739992686,26.78826666666667,0.0,17.460938,92.02693873949934,7.973061260500656
2021-04-07,12.724224018151896,68.0,96.84783,177.0,49.0,1973.277338148303,88.0,2.3280177777777777,30.492069804797012,3.6301225,47.54686571836404,,,1.67669,21.96106447683895,12.25,87.0,3.6833333333333336,0.8096061111111111,8.43436111111111,7.634830277777778,56.0,6.0,16.0,1.8970020122712319,32.25168333333333,0.0,17.050781,90.41255006460368,9.58744993539632
2021-04-09,8.19321030962918,67.0,74.58524,153.0,50.0,2054.831743696224,59.0,0.5670986111111112,11.950003678851322,2.8199791666666667,59.423106944178684,,,1.3585158333333334,28.626889376969995,11.3,55.0,6.25,0.30854777777777775,5.048172499999999,4.7455936111111106,45.0,3.0,3.0,0.5942744626892207,6.456733333333333,0.0,17.226562,93.8951494618632,6.104850538136794
2021-04-10,14.748090768188026,72.0,93.4666,165.0,47.0,2865.081728758365,88.0,1.7264227777777779,23.110197446825094,3.2817308333333335,43.92982327497382,,,2.462240277777778,32.95997927820108,12.183333333333334,76.0,4.3,0.42539083333333333,7.886417777777778,7.470393888888889,55.0,4.0,13.0,1.6484036689802553,25.2822,0.0,16.96289,94.61243121109804,5.387568788901954
2021-04-11,12.607415305495516,67.0,81.46126600000001,177.0,51.0,2504.7584081471077,60.0,1.7020972222222222,19.75308634015675,4.779531666666666,55.46716159604538,,,2.1352383333333336,24.77975206379787,13.033333333333333,89.0,3.75,0.6764522222222222,9.282175277777778,8.616867222222222,73.0,5.0,15.0,1.616000511853199,30.793733333333332,0.0,17.402344,92.72109146504583,7.27890853495417
2021-04-12,16.110590139095954,73.0,67.032285,186.0,46.0,2941.279745010755,42.0,0.825915,13.11122564476775,3.4466952777777777,54.715557310013615,,,2.026686388888889,32.17321704521863,12.066666666666666,71.0,5.216666666666667,0.5590755555555555,6.850615,6.299296666666667,68.0,3.0,12.0,1.7516675510154927,28.807000000000002,0.0,17.109375,91.84827627546866,8.151723724531331
2021-04-13,13.524294438238188,73.0,80.49592999999999,159.0,50.0,2861.6194132409178,60.0,1.5018358333333335,17.990824315530567,4.8641902777777775,58.26921344031399,,,1.9817616666666666,23.73996224415544,12.9,85.0,3.9333333333333336,0.617096388888889,8.954954444444445,8.347787777777778,81.0,7.0,16.0,1.786720423790232,36.737766666666666,0.0,17.402344,93.11651575841455,6.883484241585449
2021-04-14,16.123622061076567,73.0,86.964525,191.0,52.0,2894.648885635755,73.0,1.4849905555555556,20.754144245791505,4.402289166666667,61.52614508885148,,,1.2678722222222223,17.719710665357017,12.516666666666667,78.0,4.333333333333333,1.0261775,8.172138611111112,7.155151944444444,87.0,4.0,14.0,1.7131378536537714,33.773833333333336,0.0,17.050781,87.45708130972737,12.542918690272629
2021-04-15,12.673941543509784,75.0,71.66567,161.0,53.0,2460.1142839537524,33.0,0.41710277777777777,19.03850098985447,1.2980791666666667,59.250340242662055,,,0.4756563888888889,21.711158767483475,6.966666666666667,22.0,4.45,0.3334138888888889,2.5212825,2.190838333333333,89.0,1.0,9.0,3.569611893946831,19.850900000000003,0.0,17.050781,86.79157787982976,13.20842212017024
2021-04-16,6.646858442180647,63.0,69.30651,148.0,46.0,2237.5135841150814,48.0,1.2272405555555557,13.44132067369278,5.783398888888889,63.34252783411626,,,2.1197175,23.21615149219096,11.766666666666667,80.0,1.9166666666666665,0.741961388888889,9.860712222222222,9.130356944444447,47.0,5.0,12.0,1.2169506349608958,30.793766666666667,0.0,17.226562,92.48442600980869,7.515573990191317
2021-04-17,14.216593486657917,72.0,57.70212,163.0,45.0,2874.508217689412,36.0,1.7280297222222223,22.765079638898943,3.944007777777778,51.958395161215655,,,1.9186661111111112,25.276525199885402,11.483333333333333,84.0,2.85,1.051041111111111,8.6327625,7.590703611111111,65.0,5.0,19.0,2.2009177247723426,40.71116666666667,0.0,16.933594,87.83762833900471,12.162371660995284
2021-04-18,13.616477961969636,67.0,82.41346,162.0,52.0,2878.010678701601,67.0,1.660117222222222,19.8567352655802,3.5983025,43.03945479966298,,,3.1020544444444442,37.103809934756825,12.433333333333334,90.0,3.3166666666666664,0.7678952777777777,9.117686666666666,8.360474166666666,70.0,8.0,10.0,1.0967694290876415,21.853583333333333,0.0,17.285156,91.58781551895754,8.412184481042464
2021-04-19,9.51495969745157,69.0,80.74964,145.0,52.0,2063.5960653680686,54.0,0.6339397222222222,20.201115097113366,1.7111744444444446,54.52826300627972,,,0.7930280555555556,25.270621896606908,8.416666666666666,35.0,5.083333333333333,0.14170666666666668,3.275905277777778,3.138142222222222,61.0,3.0,1.0,0.3052591315089408,1.474,0.0,17.460938,95.6794757482052,4.320524251794798
2021-04-20,11.992113906457384,69.0,54.55529,159.0,51.0,2599.06881124522,32.0,2.4205258333333335,28.407844638673957,3.322909722222222,38.99842829077902,,,2.7771891666666666,32.593727070547025,10.933333333333334,80.0,1.5333333333333332,0.8018505555555555,9.311549444444445,8.520624722222221,55.0,8.0,14.0,1.503509172509719,30.329083333333333,0.0,17.109375,91.39873765643608,8.601262343563915
2021-04-21,15.150281365464997,69.0,95.87626,182.0,51.0,2825.498504346917,92.0,1.3015611111111112,14.874023217865131,5.772841944444445,65.9710745670875,,,1.676162222222222,19.154902215047375,10.95,94.0,1.7166666666666668,0.4510572222222222,9.19138638888889,8.750565277777778,67.0,4.0,10.0,1.087975151614626,22.366316666666666,0.0,16.757812,95.09806860450728,4.9019313954927215
2021-04-22,16.06890374135856,79.0,71.39229,163.0,53.0,3126.948690323255,57.0,1.393282222222222,19.557236160145173,3.728223611111111,52.3323619991613,,,2.0026205555555556,28.110401840693527,10.65,80.0,3.0166666666666666,0.46682833333333335,7.582273333333333,7.124126388888889,73.0,5.0,7.0,0.9232059690101737,12.865450000000001,0.0,16.376953,93.85020263700544,6.149797362994561
2021-04-23,18.388517730416456,78.0,72.5228,191.0,51.0,3486.676597230521,60.0,1.226707777777778,18.096531597960343,3.725574722222222,54.960098812930255,,,1.8264075,26.943369589109402,9.633333333333333,70.0,2.4166666666666665,0.4507944444444444,7.221250555555556,6.77869,81.0,5.0,11.0,1.5232818630752707,21.82153333333333,0.0,16.552734,93.76450080349974,6.235499196500258
2021-04-24,14.070804950524229,77.0,64.085476,155.0,53.0,2840.3336650782744,45.0,1.2515711111111112,19.50989869536535,3.1699622222222223,49.414405042303905,,,1.9935236111111112,31.075696262330744,9.766666666666667,63.0,2.6666666666666665,0.44223472222222227,6.848745555555555,6.415056944444445,81.0,4.0,6.0,0.8760728444836046,10.910783333333335,0.0,17.402344,93.55088358904248,6.449116410957517
2021-04-25,11.926290930981576,78.0,,166.0,,1607.4257261666467,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,10.361392549972082,63.0,66.71185,159.0,47.0,2240.2658845452916,51.0,1.7101155555555556,24.063261306857925,3.7113925000000005,52.22349288016368,,,1.6852408333333335,23.713245812978396,10.316666666666666,73.0,2.7666666666666666,0.39250361111111104,7.490414722222222,7.106748888888888,89.0,2.0,11.0,1.4685435196753125,23.343633333333333,0.0,16.699219,94.76609687284018,5.233903127159822
2021-04-27,12.959933230489616,65.0,62.89657999999999,162.0,46.0,2827.611977921845,50.0,2.2943283333333335,23.417875859980665,4.967511944444444,50.70267248060449,,,2.5354972222222227,25.879451659414837,11.566666666666666,100.0,1.05,0.5756538888888888,10.361772777777778,9.7973375,67.0,8.0,11.0,1.061594404346618,24.833633333333335,0.0,15.996094,94.45045438381926,5.5495456161807395
2021-04-28,15.46747125511034,67.0,74.45628,189.0,47.0,2765.5367732731834,69.0,1.459591388888889,18.89719940698833,4.770992777777778,61.769617563721546,,,1.4932661111111112,19.33318302929012,11.033333333333333,93.0,2.5166666666666666,0.34170249999999996,8.056516111111112,7.723850277777777,76.0,2.0,9.0,1.117108173790863,20.33151666666667,0.0,16.523438,95.7634335870759,4.236566412924099
2021-04-29,15.009272128372888,72.0,64.83991999999999,166.0,47.0,3132.241827124163,47.0,0.6090775,8.098437492959459,5.30173861111111,70.49316178334125,,,1.61011,21.408400723699287,10.883333333333333,84.0,3.0833333333333335,0.2171063888888889,7.728872222222222,7.520926111111111,82.0,3.0,4.0,0.5175399314403352,8.44345,0.0,16.289062,97.19429468810206,2.805705311897939
2021-04-30,11.019742625590446,65.0,73.10904,166.0,46.0,2262.1316417453395,71.0,1.3192825000000001,20.276188759567372,3.859973611111111,59.324332389641945,,,1.3273044444444444,20.399478850790683,11.033333333333333,70.0,3.8166666666666664,0.7165925000000001,7.213506944444444,6.506560555555555,80.0,3.0,13.0,1.8021747397099386,27.301016666666666,3.8291833333333334,17.460938,90.07922863480172,9.920771365198277
2021-05-01,12.167429038187764,67.0,69.78643,159.0,44.0,2596.3769624611614,68.0,1.285326388888889,14.07080262272031,5.190231944444444,56.8188204083693,,,2.6591472222222223,29.11037696891039,11.633333333333333,98.0,1.5166666666666666,0.9719466666666665,10.094476111111112,9.134705555555557,74.0,8.0,13.0,1.2878330541285588,27.220866666666666,4.341866666666666,16.582031,90.38309971199388,9.616900288006129
2021-05-02,13.393605173131508,68.0,66.21431999999999,169.0,48.0,2849.5757648183553,57.0,0.9000225000000001,11.456035627662974,4.5030447222222225,57.31750125217704,,,2.45325,31.22646312015999,10.0,94.0,1.6666666666666665,0.45803611111111114,8.30405111111111,7.856317222222222,80.0,7.0,4.0,0.4816926035833113,6.665016666666667,0.0,16.435547,94.49101941248054,5.508980587519468
2021-05-03,5.860495703135282,61.0,47.127790000000005,150.0,58.0,1973.0481353818116,23.0,1.3182097222222222,18.67987942672191,4.251705833333333,60.249405679294576,,,1.486927222222222,21.070714893983514,11.833333333333334,81.0,3.8833333333333333,0.8109841666666667,7.857846666666666,7.056842777777777,70.0,4.0,7.0,0.8908292942001922,13.346083333333333,0.0,16.94336,89.69239953556286,10.307600464437149
2021-05-04,4.680929545913744,60.0,49.091373,132.0,46.0,2001.9372535253344,28.0,1.3187469444444444,19.48407286727706,3.7458130555555558,55.34321412391095,,,1.7037730555555555,25.172713008811993,9.8,77.0,2.4,0.5460033333333334,7.305097222222221,6.768333055555556,75.0,5.0,10.0,1.36890717478473,20.04315,1.9065833333333333,16.96289,92.53516239473537,7.464837605264638
2021-05-05,14.855923477269583,73.0,63.66969,159.0,44.0,3015.3603198195506,49.0,1.517684722222222,20.75023457482084,3.8498088888888886,52.63572621045203,,,1.9465669444444444,26.614039214727132,10.216666666666667,82.0,1.8833333333333333,0.6837066666666666,7.987354999999999,7.314060555555555,74.0,3.0,7.0,0.8763852364143073,15.316733333333334,0.0,16.875,91.45128074286845,8.548719257131557
2021-05-06,7.793272785496963,65.0,76.90564499999999,159.0,45.0,2160.286722857911,70.0,1.5043136111111113,19.666572489388713,4.038045555555556,52.79119662763031,,,2.106729722222222,27.542230882980977,9.533333333333333,83.0,1.4,0.5066966666666667,8.144901666666666,7.649088888888889,78.0,4.0,5.0,0.6138809533407504,10.510250000000001,5.287166666666667,16.933594,93.78727330169299,6.2127266983070095
2021-05-07,14.560054526124196,70.0,79.00520399999999,168.0,44.0,3149.1897612183316,78.0,1.359118888888889,16.751787776112927,4.2222925,52.04176652014414,,,2.5318652777777775,31.20644570374293,9.583333333333334,93.0,0.8,0.6438697222222223,8.74625,8.113276666666666,76.0,4.0,16.0,1.8293554380448764,35.92066666666666,2.3872333333333335,16.640625,92.64749390236108,7.352506097638923
2021-05-08,13.877962954146849,69.0,77.25022,161.0,48.0,2805.019633947777,68.0,0.7633872222222222,14.520415753348734,2.942040833333333,55.96066428643059,,,1.5519091666666667,29.518919960220675,9.683333333333334,59.0,3.85,0.5390486111111111,5.788910555555556,5.2573372222222226,67.0,2.0,8.0,1.3819526011370975,15.781383333333334,0.0,17.768555,90.70026346398132,9.299736536018685
2021-05-09,6.020345035772056,62.0,92.26217,139.0,52.0,1909.5793919171247,86.0,1.4227605555555556,22.536148141988253,4.319083888888889,68.41313809101732,,,0.5713930555555555,9.05071376699444,11.1,63.0,4.166666666666667,0.6339730555555555,6.938734722222222,6.3132375,63.0,1.0,15.0,2.1617774133892884,27.669483333333336,0.0,17.519531,90.87442289987052,9.125577100129476
2021-05-10,10.093398673349459,63.0,97.75327,166.0,44.0,2353.299959667782,88.0,1.3748972222222224,21.622314673628264,3.77068,59.29958121653615,,,1.213118611111111,19.07810410983559,9.0,67.0,1.8,0.8615158333333334,7.210836388888889,6.358695833333333,64.0,3.0,16.0,2.21888268393584,32.5882,0.0,18.164062,88.06799754485499,11.932002455145014
2021-05-11,13.48731261828485,72.0,63.594910000000006,172.0,46.0,2811.8569718720123,45.0,1.2628633333333332,20.292183178062825,3.9230758333333338,63.0375206328197,,,1.037458888888889,16.670296189117476,9.133333333333333,66.0,2.0833333333333335,0.8286263888888888,7.043142777777777,6.223398055555555,73.0,1.0,13.0,1.8457669268067436,28.742900000000002,1.9065833333333333,17.578125,88.24980832927093,11.750191670729066
2021-05-12,5.509746742701468,62.0,72.59619,139.0,49.0,1969.6444042782025,55.0,1.6406797222222222,22.88103590795624,4.211861944444444,58.738925754294556,,,1.3179366666666668,18.380038337749202,10.883333333333333,74.0,2.6833333333333336,0.988526388888889,8.1489075,7.1704783333333335,73.0,4.0,17.0,2.086169219616249,32.476,11.054983333333332,17.788086,87.88422825401125,12.115771745988763
2021-05-13,15.020658549831161,74.0,75.58378,162.0,46.0,3175.644942041109,62.0,1.3666088888888892,18.97886532988341,3.6998125,51.38137454997067,,,2.1342666666666665,29.639760120145926,9.6,80.0,1.3833333333333333,1.022748611111111,8.212994444444444,7.200688055555555,72.0,6.0,17.0,2.069890600193866,35.47206666666667,2.3872333333333335,17.783203,87.56300251868204,12.436997481317961
2021-05-14,13.119425341100584,67.0,52.555207,164.0,50.0,2206.753032385277,28.0,1.2363938888888888,20.87023609247742,3.3431238888888886,56.43168044951615,,,1.3446791666666666,22.698083458006426,9.25,62.0,2.3833333333333333,0.7796963888888889,6.6949375,5.924196944444445,82.0,4.0,15.0,2.2404988844182636,32.05945,2.8678833333333333,17.402344,88.36949888489343,11.63050111510658
2021-05-15,14.34589709319522,69.0,111.46251,171.0,48.0,2909.833919021869,94.0,1.189065,13.94132885609384,5.507873055555556,64.57768882703503,,,1.8321269444444443,21.480982316871128,10.1,87.0,0.6666666666666666,0.9326477777777779,9.450404166666667,8.529065,74.0,6.0,12.0,1.2697869623741842,26.804333333333332,0.0,17.373047,90.14292866754275,9.857071332457249
2021-05-16,12.999580532919634,64.0,58.234069999999996,172.0,49.0,2795.0413778680686,42.0,1.7043172222222223,15.69140076205135,5.838094722222222,53.75048892233819,,,3.3190608333333333,30.558110315610463,11.283333333333333,100.0,-0.01666666666666572,0.3623075,11.210122222222223,10.861472777777779,67.0,7.0,9.0,0.8028458407134028,17.207316666666667,0.0,16.230469,96.77196549617653,3.2280345038234666
2021-05-17,4.540225319050712,58.0,87.60076,127.0,45.0,1900.133413748805,79.0,0.883445,16.477224980916294,2.484281388888889,46.33459169572008,,,1.993886388888889,37.188183323363624,9.083333333333334,64.0,3.2,0.4738086111111111,5.828162777777777,5.361612777777778,59.0,4.0,7.0,1.2010646007847146,13.3621,9.1484,17.460938,91.88047307066323,8.11952692933677
2021-05-18,13.125582025116154,69.0,68.497285,157.0,45.0,2682.0824588461996,57.0,1.6962941666666667,25.443183806248694,3.2415188888888893,48.62043537147518,,,1.7291755555555557,25.936380822276124,8.966666666666667,71.0,1.65,0.6585730555555555,7.317380555555555,6.666988611111111,70.0,3.0,8.0,1.093287405139286,18.633249999999997,0.0,17.529297,91.00993090328834,8.99006909671166
2021-05-19,13.285698967715282,63.0,61.055776,165.0,47.0,2642.663784282385,46.0,1.5837227777777776,22.740516455318954,3.7570302777777775,53.946820778077665,,,1.623568888888889,23.312662766603385,8.866666666666667,73.0,1.0666666666666667,0.8361152777777777,7.791088611111111,6.964321944444445,75.0,5.0,13.0,1.6685729875360806,31.594833333333334,0.9452833333333334,16.523438,89.28117419628971,10.718825803710292
2021-05-20,15.628378466382705,71.0,69.85276,175.0,47.0,3223.4449222484463,59.0,1.2074452777777778,15.69125700714784,4.301168333333334,55.89548362270401,,,2.186405833333333,28.413259370148154,10.05,82.0,1.7166666666666668,0.6521541666666667,8.336571666666666,7.695019444444444,77.0,4.0,10.0,1.1995338611415605,19.129916666666666,0.0,16.699219,92.1871258817647,7.812874118235298
2021-05-21,4.576737787669031,61.0,76.047435,120.0,50.0,2016.6617807421128,62.0,1.4136724999999999,21.319509306447703,3.0968569444444443,46.70351191511509,,,2.1203572222222222,31.976978778437203,10.066666666666666,70.0,2.8666666666666667,0.5470738888888889,7.168912777777778,6.630886666666666,76.0,4.0,11.0,1.5344028224332482,25.37858333333333,0.0,17.460938,92.37842163307141,7.621578366928581
2021-05-22,18.333297847275876,80.0,50.958980000000004,177.0,47.0,4154.462591867829,34.0,1.6979022222222222,23.33877661234995,3.7511477777777773,51.56197976517536,,,1.8259766666666666,25.09924362247469,10.816666666666666,79.0,2.8166666666666664,0.739856111111111,8.004978888888889,7.275026666666666,77.0,5.0,14.0,1.7489115454673279,29.207583333333332,3.8291833333333334,16.464844,90.76897152928485,9.23102847071514
2021-05-23,12.741500021456817,72.0,,161.0,,1986.0634448195506,,,,,,,,,,,,,,,,,,,,,,,,
